v8-version,7,1,302,31,0
code-creation,Builtin,3,8918,0x55ecbd4fce80,40,StoreGlobalIC_Slow
code-creation,Builtin,3,8922,0x55ecbd4fcec0,6612,StoreIC_Uninitialized
code-creation,Builtin,3,8926,0x55ecbd4fe8a0,40,StoreInArrayLiteralIC_Slow
code-creation,Builtin,3,8930,0x55ecbd4fe8e0,1228,EnqueueMicrotask
code-creation,Builtin,3,8934,0x55ecbd4fedc0,1684,RunMicrotasks
code-creation,Builtin,3,8938,0x55ecbd4ff460,2308,HasProperty
code-creation,Builtin,3,8942,0x55ecbd4ffd80,1032,DeleteProperty
code-creation,Builtin,3,8946,0x55ecbd5001a0,36,Abort
code-creation,Builtin,3,8949,0x55ecbd5001e0,36,AbortJS
code-creation,Builtin,3,8953,0x55ecbd500220,12,EmptyFunction
code-creation,Builtin,3,8957,0x55ecbd500240,12,Illegal
code-creation,Builtin,3,8960,0x55ecbd500260,12,StrictPoisonPillThrower
code-creation,Builtin,3,8965,0x55ecbd500280,12,UnsupportedThrower
code-creation,Builtin,3,8969,0x55ecbd5002a0,67,ReturnReceiver
code-creation,Builtin,3,8972,0x55ecbd500300,36,ArrayConstructor
code-creation,Builtin,3,8976,0x55ecbd500340,455,ArrayConstructorImpl
code-creation,Builtin,3,9010,0x55ecbd500520,235,ArrayNoArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,9016,0x55ecbd500620,235,ArrayNoArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,9021,0x55ecbd500720,199,ArrayNoArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,9027,0x55ecbd500800,199,ArrayNoArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,9033,0x55ecbd5008e0,199,ArrayNoArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,9039,0x55ecbd5009c0,199,ArrayNoArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,9044,0x55ecbd500aa0,211,ArrayNoArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,9050,0x55ecbd500b80,211,ArrayNoArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,9065,0x55ecbd500c60,559,ArraySingleArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,9070,0x55ecbd500ea0,523,ArraySingleArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,9076,0x55ecbd5010c0,487,ArraySingleArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,9082,0x55ecbd5012c0,447,ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,9087,0x55ecbd501480,487,ArraySingleArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,9093,0x55ecbd501680,447,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,9099,0x55ecbd501840,495,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,9105,0x55ecbd501a40,455,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,9113,0x55ecbd501c20,68,ArrayNArgumentsConstructor
code-creation,Builtin,3,9117,0x55ecbd501c80,5,InternalArrayConstructor
code-creation,Builtin,3,9121,0x55ecbd501ca0,118,InternalArrayConstructorImpl
code-creation,Builtin,3,9126,0x55ecbd501d20,191,InternalArrayNoArgumentConstructor_Packed
code-creation,Builtin,3,9130,0x55ecbd501de0,191,InternalArrayNoArgumentConstructor_Holey
code-creation,Builtin,3,9135,0x55ecbd501ea0,491,InternalArraySingleArgumentConstructor_Packed
code-creation,Builtin,3,9140,0x55ecbd5020a0,451,InternalArraySingleArgumentConstructor_Holey
code-creation,Builtin,3,9145,0x55ecbd502280,12,ArrayConcat
code-creation,Builtin,3,9149,0x55ecbd5022a0,150,ArrayIsArray
code-creation,Builtin,3,9153,0x55ecbd502340,12,ArrayPrototypeFill
code-creation,Builtin,3,9157,0x55ecbd502360,3212,ArrayFrom
code-creation,Builtin,3,9161,0x55ecbd503000,992,ArrayOf
code-creation,Builtin,3,9164,0x55ecbd503400,952,ArrayIncludesSmiOrObject
code-creation,Builtin,3,9168,0x55ecbd5037c0,120,ArrayIncludesPackedDoubles
code-creation,Builtin,3,9173,0x55ecbd503840,176,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,9177,0x55ecbd503900,631,ArrayIncludes
code-creation,Builtin,3,9181,0x55ecbd503b80,872,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,9185,0x55ecbd503f00,104,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,9189,0x55ecbd503f80,104,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,9193,0x55ecbd504000,635,ArrayIndexOf
code-creation,Builtin,3,9197,0x55ecbd504280,12,ArrayPop
code-creation,Builtin,3,9201,0x55ecbd5042a0,718,ArrayPrototypePop
code-creation,Builtin,3,9205,0x55ecbd504580,12,ArrayPush
code-creation,Builtin,3,9208,0x55ecbd5045a0,2500,ArrayPrototypePush
code-creation,Builtin,3,9212,0x55ecbd504f80,12,ArrayShift
code-creation,Builtin,3,9216,0x55ecbd504fa0,1168,ArrayPrototypeShift
code-creation,Builtin,3,9220,0x55ecbd505440,6460,ArrayPrototypeSlice
code-creation,Builtin,3,9224,0x55ecbd506d80,12,ArrayUnshift
code-creation,Builtin,3,9228,0x55ecbd506da0,1308,CloneFastJSArray
code-creation,Builtin,3,9232,0x55ecbd5072c0,3732,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,9236,0x55ecbd508160,1342,ExtractFastJSArray
code-creation,Builtin,3,9240,0x55ecbd5086a0,2916,ArrayEveryLoopContinuation
code-creation,Builtin,3,9245,0x55ecbd509220,130,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,9249,0x55ecbd5092c0,480,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,9254,0x55ecbd5094c0,1760,ArrayEvery
code-creation,Builtin,3,9258,0x55ecbd509bc0,2908,ArraySomeLoopContinuation
code-creation,Builtin,3,9262,0x55ecbd50a720,130,ArraySomeLoopEagerDeoptContinuation
code-creation,Builtin,3,9267,0x55ecbd50a7c0,472,ArraySomeLoopLazyDeoptContinuation
code-creation,Builtin,3,9271,0x55ecbd50a9a0,1752,ArraySome
code-creation,Builtin,3,9275,0x55ecbd50b080,4880,ArrayFilterLoopContinuation
code-creation,Builtin,3,9279,0x55ecbd50c3a0,6201,ArrayFilter
code-creation,Builtin,3,9283,0x55ecbd50dbe0,130,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,9288,0x55ecbd50dc80,738,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,9293,0x55ecbd50df80,2800,ArrayMapLoopContinuation
code-creation,Builtin,3,9297,0x55ecbd50ea80,130,ArrayMapLoopEagerDeoptContinuation
code-creation,Builtin,3,9301,0x55ecbd50eb20,368,ArrayMapLoopLazyDeoptContinuation
code-creation,Builtin,3,9306,0x55ecbd50eca0,4228,ArrayMap
code-creation,Builtin,3,9310,0x55ecbd50fd40,2836,ArrayReduceLoopContinuation
code-creation,Builtin,3,9314,0x55ecbd510860,126,ArrayReducePreLoopEagerDeoptContinuation
code-creation,Builtin,3,9319,0x55ecbd5108e0,130,ArrayReduceLoopEagerDeoptContinuation
code-creation,Builtin,3,9324,0x55ecbd510980,130,ArrayReduceLoopLazyDeoptContinuation
code-creation,Builtin,3,9328,0x55ecbd510a20,1644,ArrayReduce
code-creation,Builtin,3,9332,0x55ecbd5110a0,2784,ArrayReduceRightLoopContinuation
code-creation,Builtin,3,9337,0x55ecbd511ba0,142,ArrayReduceRightPreLoopEagerDeoptContinuation
code-creation,Builtin,3,9342,0x55ecbd511c40,130,ArrayReduceRightLoopEagerDeoptContinuation
code-creation,Builtin,3,9348,0x55ecbd511ce0,130,ArrayReduceRightLoopLazyDeoptContinuation
code-creation,Builtin,3,9353,0x55ecbd511d80,1785,ArrayReduceRight
code-creation,Builtin,3,9357,0x55ecbd512480,297,ArrayPrototypeEntries
code-creation,Builtin,3,9361,0x55ecbd5125c0,608,ArrayFindLoopContinuation
code-creation,Builtin,3,9366,0x55ecbd512840,130,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,9370,0x55ecbd5128e0,130,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,9375,0x55ecbd512980,289,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,9380,0x55ecbd512ac0,1708,ArrayPrototypeFind
code-creation,Builtin,3,9384,0x55ecbd513180,600,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,9389,0x55ecbd5133e0,138,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,9394,0x55ecbd513480,138,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,9398,0x55ecbd513520,293,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,9404,0x55ecbd513660,1728,ArrayPrototypeFindIndex
code-creation,Builtin,3,9408,0x55ecbd513d40,289,ArrayPrototypeKeys
code-creation,Builtin,3,9412,0x55ecbd513e80,297,ArrayPrototypeValues
code-creation,Builtin,3,9416,0x55ecbd513fc0,4172,ArrayIteratorPrototypeNext
code-creation,Builtin,3,9420,0x55ecbd515020,3884,FlattenIntoArray
code-creation,Builtin,3,9424,0x55ecbd515f60,3932,FlatMapIntoArray
code-creation,Builtin,3,9428,0x55ecbd516ec0,516,ArrayPrototypeFlat
code-creation,Builtin,3,9432,0x55ecbd5170e0,572,ArrayPrototypeFlatMap
code-creation,Builtin,3,9436,0x55ecbd517320,12,ArrayBufferConstructor
code-creation,Builtin,3,9440,0x55ecbd517340,12,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,9445,0x55ecbd517360,12,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,9450,0x55ecbd517380,12,ArrayBufferIsView
code-creation,Builtin,3,9454,0x55ecbd5173a0,12,ArrayBufferPrototypeSlice
code-creation,Builtin,3,9458,0x55ecbd5173c0,2232,AsyncFunctionAwaitCaught
code-creation,Builtin,3,9462,0x55ecbd517c80,2232,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,9467,0x55ecbd518540,122,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,9471,0x55ecbd5185c0,118,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,9476,0x55ecbd518640,360,AsyncFunctionPromiseCreate
code-creation,Builtin,3,9480,0x55ecbd5187c0,158,AsyncFunctionPromiseRelease
code-creation,Builtin,3,9484,0x55ecbd518860,12,BigIntConstructor
code-creation,Builtin,3,9488,0x55ecbd518880,12,BigIntAsUintN
code-creation,Builtin,3,9492,0x55ecbd5188a0,12,BigIntAsIntN
code-creation,Builtin,3,9496,0x55ecbd5188c0,12,BigIntPrototypeToLocaleString
code-creation,Builtin,3,9500,0x55ecbd5188e0,12,BigIntPrototypeToString
code-creation,Builtin,3,9504,0x55ecbd518900,12,BigIntPrototypeValueOf
code-creation,Builtin,3,9509,0x55ecbd518920,12,BooleanConstructor
code-creation,Builtin,3,9513,0x55ecbd518940,190,BooleanPrototypeToString
code-creation,Builtin,3,9517,0x55ecbd518a00,186,BooleanPrototypeValueOf
code-creation,Builtin,3,9521,0x55ecbd518ac0,12,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,9526,0x55ecbd518ae0,12,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,9530,0x55ecbd518b00,12,CallSitePrototypeGetFileName
code-creation,Builtin,3,9534,0x55ecbd518b20,12,CallSitePrototypeGetFunction
code-creation,Builtin,3,9539,0x55ecbd518b40,12,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,9543,0x55ecbd518b60,12,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,9548,0x55ecbd518b80,12,CallSitePrototypeGetMethodName
code-creation,Builtin,3,9552,0x55ecbd518ba0,12,CallSitePrototypeGetPosition
code-creation,Builtin,3,9557,0x55ecbd518bc0,12,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,9562,0x55ecbd518be0,12,CallSitePrototypeGetThis
code-creation,Builtin,3,9566,0x55ecbd518c00,12,CallSitePrototypeGetTypeName
code-creation,Builtin,3,9570,0x55ecbd518c20,12,CallSitePrototypeIsAsync
code-creation,Builtin,3,9574,0x55ecbd518c40,12,CallSitePrototypeIsConstructor
code-creation,Builtin,3,9579,0x55ecbd518c60,12,CallSitePrototypeIsEval
code-creation,Builtin,3,9586,0x55ecbd518c80,12,CallSitePrototypeIsNative
code-creation,Builtin,3,9590,0x55ecbd518ca0,12,CallSitePrototypeIsToplevel
code-creation,Builtin,3,9594,0x55ecbd518cc0,12,CallSitePrototypeToString
code-creation,Builtin,3,9599,0x55ecbd518ce0,12,ConsoleDebug
code-creation,Builtin,3,9602,0x55ecbd518d00,12,ConsoleError
code-creation,Builtin,3,9606,0x55ecbd518d20,12,ConsoleInfo
code-creation,Builtin,3,9610,0x55ecbd518d40,12,ConsoleLog
code-creation,Builtin,3,9614,0x55ecbd518d60,12,ConsoleWarn
code-creation,Builtin,3,9617,0x55ecbd518d80,12,ConsoleDir
code-creation,Builtin,3,9621,0x55ecbd518da0,12,ConsoleDirXml
code-creation,Builtin,3,9625,0x55ecbd518dc0,12,ConsoleTable
code-creation,Builtin,3,9628,0x55ecbd518de0,12,ConsoleTrace
code-creation,Builtin,3,9632,0x55ecbd518e00,12,ConsoleGroup
code-creation,Builtin,3,9636,0x55ecbd518e20,12,ConsoleGroupCollapsed
code-creation,Builtin,3,9640,0x55ecbd518e40,12,ConsoleGroupEnd
code-creation,Builtin,3,9644,0x55ecbd518e60,12,ConsoleClear
code-creation,Builtin,3,9648,0x55ecbd518e80,12,ConsoleCount
code-creation,Builtin,3,9652,0x55ecbd518ea0,12,ConsoleCountReset
code-creation,Builtin,3,9656,0x55ecbd518ec0,12,ConsoleAssert
code-creation,Builtin,3,9659,0x55ecbd518ee0,400,FastConsoleAssert
code-creation,Builtin,3,9663,0x55ecbd519080,12,ConsoleProfile
code-creation,Builtin,3,9667,0x55ecbd5190a0,12,ConsoleProfileEnd
code-creation,Builtin,3,9671,0x55ecbd5190c0,12,ConsoleTime
code-creation,Builtin,3,9675,0x55ecbd5190e0,12,ConsoleTimeLog
code-creation,Builtin,3,9679,0x55ecbd519100,12,ConsoleTimeEnd
code-creation,Builtin,3,9682,0x55ecbd519120,12,ConsoleTimeStamp
code-creation,Builtin,3,9686,0x55ecbd519140,12,ConsoleContext
code-creation,Builtin,3,9690,0x55ecbd519160,12,DataViewConstructor
code-creation,Builtin,3,9694,0x55ecbd519180,12,DateConstructor
code-creation,Builtin,3,9698,0x55ecbd5191a0,210,DatePrototypeGetDate
code-creation,Builtin,3,9702,0x55ecbd519280,210,DatePrototypeGetDay
code-creation,Builtin,3,9706,0x55ecbd519360,210,DatePrototypeGetFullYear
code-creation,Builtin,3,9711,0x55ecbd519440,210,DatePrototypeGetHours
code-creation,Builtin,3,9715,0x55ecbd519520,186,DatePrototypeGetMilliseconds
code-creation,Builtin,3,9719,0x55ecbd5195e0,210,DatePrototypeGetMinutes
code-creation,Builtin,3,9723,0x55ecbd5196c0,210,DatePrototypeGetMonth
code-creation,Builtin,3,9727,0x55ecbd5197a0,210,DatePrototypeGetSeconds
code-creation,Builtin,3,9732,0x55ecbd519880,150,DatePrototypeGetTime
code-creation,Builtin,3,9736,0x55ecbd519920,186,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,9740,0x55ecbd5199e0,186,DatePrototypeGetUTCDate
code-creation,Builtin,3,9744,0x55ecbd519aa0,186,DatePrototypeGetUTCDay
code-creation,Builtin,3,9748,0x55ecbd519b60,186,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,9753,0x55ecbd519c20,186,DatePrototypeGetUTCHours
code-creation,Builtin,3,9757,0x55ecbd519ce0,186,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,9762,0x55ecbd519da0,186,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,9766,0x55ecbd519e60,186,DatePrototypeGetUTCMonth
code-creation,Builtin,3,9770,0x55ecbd519f20,186,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,9775,0x55ecbd519fe0,150,DatePrototypeValueOf
code-creation,Builtin,3,9779,0x55ecbd51a080,480,DatePrototypeToPrimitive
code-creation,Builtin,3,9783,0x55ecbd51a280,12,DatePrototypeGetYear
code-creation,Builtin,3,9787,0x55ecbd51a2a0,12,DatePrototypeSetYear
code-creation,Builtin,3,9791,0x55ecbd51a2c0,12,DateNow
code-creation,Builtin,3,9795,0x55ecbd51a2e0,12,DateParse
code-creation,Builtin,3,9798,0x55ecbd51a300,12,DatePrototypeSetDate
code-creation,Builtin,3,9802,0x55ecbd51a320,12,DatePrototypeSetFullYear
code-creation,Builtin,3,9807,0x55ecbd51a340,12,DatePrototypeSetHours
code-creation,Builtin,3,9811,0x55ecbd51a360,12,DatePrototypeSetMilliseconds
code-creation,Builtin,3,9815,0x55ecbd51a380,12,DatePrototypeSetMinutes
code-creation,Builtin,3,9819,0x55ecbd51a3a0,12,DatePrototypeSetMonth
code-creation,Builtin,3,9823,0x55ecbd51a3c0,12,DatePrototypeSetSeconds
code-creation,Builtin,3,9827,0x55ecbd51a3e0,12,DatePrototypeSetTime
code-creation,Builtin,3,9833,0x55ecbd51a400,12,DatePrototypeSetUTCDate
code-creation,Builtin,3,9838,0x55ecbd51a420,12,DatePrototypeSetUTCFullYear
code-creation,Builtin,3,9842,0x55ecbd51a440,12,DatePrototypeSetUTCHours
code-creation,Builtin,3,9846,0x55ecbd51a460,12,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,9851,0x55ecbd51a480,12,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,9855,0x55ecbd51a4a0,12,DatePrototypeSetUTCMonth
code-creation,Builtin,3,9859,0x55ecbd51a4c0,12,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,9863,0x55ecbd51a4e0,12,DatePrototypeToDateString
code-creation,Builtin,3,9868,0x55ecbd51a500,12,DatePrototypeToISOString
code-creation,Builtin,3,9872,0x55ecbd51a520,12,DatePrototypeToUTCString
code-creation,Builtin,3,9876,0x55ecbd51a540,12,DatePrototypeToString
code-creation,Builtin,3,9880,0x55ecbd51a560,12,DatePrototypeToTimeString
code-creation,Builtin,3,9885,0x55ecbd51a580,12,DatePrototypeToJson
code-creation,Builtin,3,9889,0x55ecbd51a5a0,12,DateUTC
code-creation,Builtin,3,9892,0x55ecbd51a5c0,12,ErrorConstructor
code-creation,Builtin,3,9896,0x55ecbd51a5e0,12,ErrorCaptureStackTrace
code-creation,Builtin,3,9900,0x55ecbd51a600,12,ErrorPrototypeToString
code-creation,Builtin,3,9904,0x55ecbd51a620,12,MakeError
code-creation,Builtin,3,9908,0x55ecbd51a640,12,MakeRangeError
code-creation,Builtin,3,9912,0x55ecbd51a660,12,MakeSyntaxError
code-creation,Builtin,3,9916,0x55ecbd51a680,12,MakeTypeError
code-creation,Builtin,3,9920,0x55ecbd51a6a0,12,MakeURIError
code-creation,Builtin,3,9923,0x55ecbd51a6c0,12,FunctionConstructor
code-creation,Builtin,3,9927,0x55ecbd51a6e0,64,FunctionPrototypeApply
code-creation,Builtin,3,9932,0x55ecbd51a740,12,FunctionPrototypeBind
code-creation,Builtin,3,9936,0x55ecbd51a760,980,FastFunctionPrototypeBind
code-creation,Builtin,3,9940,0x55ecbd51ab40,47,FunctionPrototypeCall
code-creation,Builtin,3,9944,0x55ecbd51ab80,417,FunctionPrototypeHasInstance
code-creation,Builtin,3,9948,0x55ecbd51ad40,12,FunctionPrototypeToString
code-creation,Builtin,3,9953,0x55ecbd51ad60,223,CreateIterResultObject
code-creation,Builtin,3,9957,0x55ecbd51ae40,828,CreateGeneratorObject
code-creation,Builtin,3,9961,0x55ecbd51b180,12,GeneratorFunctionConstructor
code-creation,Builtin,3,9965,0x55ecbd51b1a0,556,GeneratorPrototypeNext
code-creation,Builtin,3,9969,0x55ecbd51b3e0,560,GeneratorPrototypeReturn
code-creation,Builtin,3,9974,0x55ecbd51b620,568,GeneratorPrototypeThrow
code-creation,Builtin,3,9978,0x55ecbd51b860,12,AsyncFunctionConstructor
code-creation,Builtin,3,9982,0x55ecbd51b880,12,GlobalDecodeURI
code-creation,Builtin,3,9986,0x55ecbd51b8a0,12,GlobalDecodeURIComponent
code-creation,Builtin,3,9990,0x55ecbd51b8c0,12,GlobalEncodeURI
code-creation,Builtin,3,9994,0x55ecbd51b8e0,12,GlobalEncodeURIComponent
code-creation,Builtin,3,9998,0x55ecbd51b900,12,GlobalEscape
code-creation,Builtin,3,10002,0x55ecbd51b920,12,GlobalUnescape
code-creation,Builtin,3,10006,0x55ecbd51b940,12,GlobalEval
code-creation,Builtin,3,10010,0x55ecbd51b960,139,GlobalIsFinite
code-creation,Builtin,3,10013,0x55ecbd51ba00,131,GlobalIsNaN
code-creation,Builtin,3,10017,0x55ecbd51baa0,12,JsonParse
code-creation,Builtin,3,10021,0x55ecbd51bac0,12,JsonStringify
code-creation,Builtin,3,10025,0x55ecbd51bae0,3255,LoadIC
code-creation,Builtin,3,10028,0x55ecbd51c7a0,3063,LoadIC_Megamorphic
code-creation,Builtin,3,10032,0x55ecbd51d3a0,3123,LoadIC_Noninlined
code-creation,Builtin,3,10036,0x55ecbd51dfe0,32,LoadICTrampoline
code-creation,Builtin,3,10040,0x55ecbd51e020,32,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,10045,0x55ecbd51e060,6056,KeyedLoadIC
code-creation,Builtin,3,10048,0x55ecbd51f820,11648,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,10052,0x55ecbd5225c0,32,KeyedLoadICTrampoline
code-creation,Builtin,3,10057,0x55ecbd522600,32,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,10061,0x55ecbd522640,5644,StoreGlobalIC
code-creation,Builtin,3,10065,0x55ecbd523c60,32,StoreGlobalICTrampoline
code-creation,Builtin,3,10069,0x55ecbd523ca0,6708,StoreIC
code-creation,Builtin,3,10073,0x55ecbd5256e0,32,StoreICTrampoline
code-creation,Builtin,3,10078,0x55ecbd525720,7368,KeyedStoreIC
code-creation,Builtin,3,10082,0x55ecbd527400,32,KeyedStoreICTrampoline
code-creation,Builtin,3,10086,0x55ecbd527440,616,StoreInArrayLiteralIC
code-creation,Builtin,3,10090,0x55ecbd5276c0,2195,LoadGlobalIC
code-creation,Builtin,3,10094,0x55ecbd527f60,2183,LoadGlobalICInsideTypeof
code-creation,Builtin,3,10098,0x55ecbd528800,32,LoadGlobalICTrampoline
code-creation,Builtin,3,10103,0x55ecbd528840,32,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,10107,0x55ecbd528880,2024,CloneObjectIC
code-creation,Builtin,3,10111,0x55ecbd529080,5986,CloneObjectIC_Slow
code-creation,Builtin,3,10115,0x55ecbd52a800,2368,IterableToList
code-creation,Builtin,3,10119,0x55ecbd52b160,335,IterableToListWithSymbolLookup
code-creation,Builtin,3,10123,0x55ecbd52b2c0,208,IterableToListMayPreserveHoles
code-creation,Builtin,3,10128,0x55ecbd52b3a0,1038,FindOrderedHashMapEntry
code-creation,Builtin,3,10132,0x55ecbd52b7c0,5196,MapConstructor
code-creation,Builtin,3,10136,0x55ecbd52cc20,1808,MapPrototypeSet
code-creation,Builtin,3,10140,0x55ecbd52d340,1504,MapPrototypeDelete
code-creation,Builtin,3,10144,0x55ecbd52d940,221,MapPrototypeGet
code-creation,Builtin,3,10148,0x55ecbd52da20,205,MapPrototypeHas
code-creation,Builtin,3,10152,0x55ecbd52db00,12,MapPrototypeClear
code-creation,Builtin,3,10155,0x55ecbd52db20,317,MapPrototypeEntries
code-creation,Builtin,3,10160,0x55ecbd52dc60,170,MapPrototypeGetSize
code-creation,Builtin,3,10164,0x55ecbd52dd20,568,MapPrototypeForEach
code-creation,Builtin,3,10168,0x55ecbd52df60,317,MapPrototypeKeys
code-creation,Builtin,3,10172,0x55ecbd52e0a0,317,MapPrototypeValues
code-creation,Builtin,3,10176,0x55ecbd52e1e0,1080,MapIteratorPrototypeNext
code-creation,Builtin,3,10180,0x55ecbd52e620,289,MathAbs
code-creation,Builtin,3,10183,0x55ecbd52e760,297,MathAcos
code-creation,Builtin,3,10187,0x55ecbd52e8a0,297,MathAcosh
code-creation,Builtin,3,10191,0x55ecbd52e9e0,297,MathAsin
code-creation,Builtin,3,10194,0x55ecbd52eb20,297,MathAsinh
code-creation,Builtin,3,10198,0x55ecbd52ec60,297,MathAtan
code-creation,Builtin,3,10202,0x55ecbd52eda0,297,MathAtanh
code-creation,Builtin,3,10205,0x55ecbd52eee0,384,MathAtan2
code-creation,Builtin,3,10209,0x55ecbd52f080,297,MathCbrt
code-creation,Builtin,3,10212,0x55ecbd52f1c0,505,MathCeil
code-creation,Builtin,3,10216,0x55ecbd52f3c0,175,MathClz32
code-creation,Builtin,3,10220,0x55ecbd52f480,297,MathCos
